"id","father","mother","age","sexe","career"
"38yk6","NRj0","33pa3",0,"F",0
"38yf8","NRj0","32oy3",0,"F",0
"38qo8","NRp5","30bp5",0,"F",0
"38nz6","NRj0","35xv3",0,"F",0
"37yk2","NRl3","34mh7",1,"F",1
"37nd5","NRh1","35cx8",1,"F",1
"37ri6","NRl3","29ah0",1,"F",1
"37lk5","NRl3","31ml2",1,"F",1
"37up4","NRh1","30xd3",1,"F",1
"37lg9","NRl3","30py8",1,"F",1
"37ip6","NRh1","31wr3",1,"F",1
"37ko1","NRh1","33pa3",1,"F",1
"36td1","NRl3","29ud8",2,"F",2
"36jb7","NRl3","33pa3",2,"F",2
"36vg5","NRh1","31bk1",2,"F",2
"36yq8","NRh1","31wh3",2,"F",2
"36nf7","NRl3","33rr8",2,"F",2
"35rh1","NRh1","27io1",3,"F",3
"35cx8","NRh1","31ml2",3,"F",3
"35xv3","NRh1","31qz1",3,"F",3
"35ip2","NRh1","28mx8",3,"F",3
"35qk9","NRh1","29ws7",3,"F",3
"34gh9","NRl3","31qz1",4,"F",4
"34mh7","NRh1","28ps3",4,"F",4
"34jf8","NRh1","30py8",4,"F",4
"33rr8","NRk3","28gz1",5,"F",5
"33cg9","NRk3","26xm9",5,"F",5
"33fx8","NRg1","26gu5",5,"F",5
"33pa3","NRg1","29fy5",5,"F",5
"32pd4","NRk3","26xm9",6,"F",6
"32th7","NRk3","24le7",6,"F",6
"32op6","NRg1","29uk5",6,"F",6
"32mm9","NRg1","25ps5",6,"F",6
"32oy3","NRg1","28mx8",6,"F",6
"31wr3","NRg1","29eb3",7,"F",7
"31wh3","NRg1","28pl8",7,"F",7
"31qe3","NRg1","28zx4",7,"F",7
"31bk1","NRg1","28gz1",7,"F",7
"31qz1","NRk3","27ko9",7,"F",7
"31ml2","NRg1","29ud8",7,"F",7
"NRj0","RFt3","RMd2",3,"M",1
"NRp5","RFa1","RMv1",8,"M",1
