"id","father","mother","age","sexe","career"
"1nr7","0mm9","0kh2",0,"F",0
"1vf5","0mm9","0qu3",0,"F",0
"0mq7","Foh3","Mun6",6,"F",0
"0mv4","Ftj3","Mvt8",5,"F",0
"0xh8","Ftx3","Mhv9",7,"F",0
"0ji8","Fta6","Mra9",1,"F",0
"0ww1","Fep3","Myc5",1,"F",0
"0ot6","Fam3","Mqw2",4,"F",0
"0xw0","Fnt7","Mee0",7,"F",0
"0gl3","Flw1","Mrw7",7,"F",0
"0oi1","Fgt1","Mgf8",2,"F",0
"0jv3","Frk7","Mud7",6,"F",0
"0up5","Fuv9","Mym3",2,"F",0
"0km1","Foq6","Muj4",6,"F",0
"0zx1","Fqt2","Moa7",2,"F",0
"0yx9","Ffg6","Mgu7",4,"F",0
"0dr7","Fcw9","Mio2",5,"F",0
"0px1","Fpp4","Mvf4",2,"F",0
"0rp8","Fyd0","Mpl5",6,"F",0
"0yz8","Fmw9","Mft9",1,"F",0
"0yg3","Fdc1","Mxk2",3,"F",0
"0ce0","Fsz8","Mtp7",3,"F",0
"0mx0","Fuu7","Mld6",1,"F",0
"0aj4","Fje7","Mez4",1,"F",0
"0ts3","Fpb7","Mqr0",4,"F",0
"0hk3","Fet8","Mol8",3,"F",0
"0yg4","Ftg1","Mar3",3,"F",0
"0fg5","Fqh2","Muu9",7,"F",0
"0vx2","Fqz3","Mhp0",6,"F",0
"0nj0","Fmv2","Mwd2",4,"F",0
"0ab9","Fxa0","Mof0",2,"F",0
"0ew6","Fjn3","Mxh7",1,"F",0
"0ly2","Flf7","Mud2",1,"F",0
"0le8","Fsk7","Msb1",7,"F",0
"0io8","Fpa8","Mhf8",2,"F",0
"0aa6","Fkf7","Mus9",2,"F",0
"0qu3","Fkd7","Mqx7",5,"F",0
"0si2","Ftr2","Mcf8",2,"F",0
"0qn1","Fpg5","Mgh5",2,"F",0
"0mx1","Fln8","Mga6",7,"F",0
"0jp6","Fwg6","Mxn6",2,"M",0
"0mm9","Fqm6","Mtr4",6,"M",0
