"id","father","mother","age","sexe","career"
"17yj1","NRt8","12tc7",0,"F",0
"17ve6","NRt8","9rl1",0,"F",0
"17wg6","NRl3","11bc5",0,"F",0
"17zq0","NRt8","14sn2",0,"F",0
"16my5","NRt8","10fp1",1,"F",1
"16kl6","NRt8","14kv3",1,"F",1
"16qr3","NRl3","11dw0",1,"F",1
"16ky3","NRl3","14sn2",1,"F",1
"16up8","NRt8","13hd0",1,"F",1
"15cy0","NRt8","7ch6",2,"F",2
"15sr3","NRl3","7wc1",2,"F",2
"15zm3","NRt8","7wj0",2,"F",2
"15ej0","NRl3","9lm9",2,"F",2
"15uh9","NRl3","13hd0",2,"F",2
"15hi1","NRl3","13pb1",2,"F",2
"14sy1","NRl3","9rl1",3,"F",3
"14ft1","NRt8","12yg2",3,"F",3
"14sn2","NRl3","8hg0",3,"F",3
"14kv3","NRl3","11bc5",3,"F",3
"13hd0","NRb4","9lm9",4,"F",4
"13tj8","NRb4","9rl1",4,"F",4
"13fz2","NRb4","5az8",4,"F",4
"13dk3","NRc2","10tn9",4,"F",4
"13pb1","NRb4","5se9",4,"F",4
"13uv8","NRb4","11qb0",4,"F",4
"13dk1","NRc2","6or3",4,"F",4
"13jq6","NRb4","11bc5",4,"F",4
"12ka8","NRb4","8ip6",5,"F",5
"12tc7","NRb4","5dy0",5,"F",5
"12hr6","NRc2","7wc1",5,"F",5
"12kx9","NRc2","10fp1",5,"F",5
"12yg2","NRc2","4ti4",5,"F",5
"11qb0","NRc2","7ch6",6,"F",6
"11bc5","NRb4","7tu1",6,"F",6
"11lb3","NRb4","5et6",6,"F",6
"11dw0","NRb4","8ip6",6,"F",6
"11lu3","NRc2","3im7",6,"F",6
"10hu3","NRb4","7wj0",7,"F",7
"10fp1","NRb4","7wc1",7,"F",7
"10tn9","NRc2","5et6",7,"F",7
"NRg3","RFv9","RMy8",7,"M",0
"NRz7","RFz9","RMe6",5,"M",0
