"id","father","mother","age","sexe","career"
"31wr3","NRg1","29eb3",0,"F",0
"31wh3","NRg1","28pl8",0,"F",0
"31qe3","NRg1","28zx4",0,"F",0
"31bk1","NRg1","28gz1",0,"F",0
"31qz1","NRk3","27ko9",0,"F",0
"31ml2","NRg1","29ud8",0,"F",0
"30bp5","NRg1","24le7",1,"F",1
"30py8","NRk3","24ph5",1,"F",1
"30jt9","NRg1","23rf5",1,"F",1
"30xd3","NRg1","28gz1",1,"F",1
"29nt5","NRp6","26qa0",2,"F",2
"29fy5","NRp6","24ph5",2,"F",2
"29uk5","NRp6","24le7",2,"F",2
"29ah0","NRp6","21mc8",2,"F",2
"29ud8","NRz8","22lg6",2,"F",2
"29eb3","NRz8","23eo7",2,"F",2
"29ws7","NRz8","27he9",2,"F",2
"29yp4","NRp6","21qf8",2,"F",2
"28pl8","NRp6","24ts4",3,"F",3
"28ps3","NRz8","22wp3",3,"F",3
"28mx8","NRp6","25gn4",3,"F",3
"28gz1","NRz8","25xn4",3,"F",3
"28zx4","NRz8","21wf7",3,"F",3
"27io1","NRp6","23yk4",4,"F",4
"27he9","NRz8","25xn4",4,"F",4
"27nz4","NRp6","19gi6",4,"F",4
"27ke5","NRz8","23mc8",4,"F",4
"27ko9","NRz8","22vt7",4,"F",4
"26xm9","NRp6","20hh5",5,"F",5
"26qa0","NRp6","22vt7",5,"F",5
"26gu5","NRz8","18um9",5,"F",5
"25gn4","NRt5","19nw2",6,"F",6
"25xn4","NRt5","19kr0",6,"F",6
"25ps5","NRt5","23mc8",6,"F",6
"25zv7","NRq1","20gl2",6,"F",6
"24km0","NRt5","20gl2",7,"F",7
"24az7","NRt5","20cm1",7,"F",7
"24ts4","NRq1","16qr3",7,"F",7
"24ph5","NRt5","16up8",7,"F",7
"24le7","NRq1","18um9",7,"F",7
"NRg1","RFv7","RMo1",7,"M",2
"NRk3","RFs0","RMh7",10,"M",2
