"id","father","mother","age","sexe","career"
"18wo1","NRz7","11qb0",0,"F",0
"18jy8","NRg3","11dw0",0,"F",0
"18um9","NRg3","11lu3",0,"F",0
"17yj1","NRt8","12tc7",1,"F",1
"17ve6","NRt8","9rl1",1,"F",1
"17wg6","NRl3","11bc5",1,"F",1
"17zq0","NRt8","14sn2",1,"F",1
"16my5","NRt8","10fp1",2,"F",2
"16kl6","NRt8","14kv3",2,"F",2
"16qr3","NRl3","11dw0",2,"F",2
"16ky3","NRl3","14sn2",2,"F",2
"16up8","NRt8","13hd0",2,"F",2
"15cy0","NRt8","7ch6",3,"F",3
"15sr3","NRl3","7wc1",3,"F",3
"15zm3","NRt8","7wj0",3,"F",3
"15ej0","NRl3","9lm9",3,"F",3
"15uh9","NRl3","13hd0",3,"F",3
"15hi1","NRl3","13pb1",3,"F",3
"14sy1","NRl3","9rl1",4,"F",4
"14ft1","NRt8","12yg2",4,"F",4
"14sn2","NRl3","8hg0",4,"F",4
"14kv3","NRl3","11bc5",4,"F",4
"13hd0","NRb4","9lm9",5,"F",5
"13tj8","NRb4","9rl1",5,"F",5
"13fz2","NRb4","5az8",5,"F",5
"13dk3","NRc2","10tn9",5,"F",5
"13pb1","NRb4","5se9",5,"F",5
"13uv8","NRb4","11qb0",5,"F",5
"13dk1","NRc2","6or3",5,"F",5
"13jq6","NRb4","11bc5",5,"F",5
"12ka8","NRb4","8ip6",6,"F",6
"12tc7","NRb4","5dy0",6,"F",6
"12hr6","NRc2","7wc1",6,"F",6
"12kx9","NRc2","10fp1",6,"F",6
"12yg2","NRc2","4ti4",6,"F",6
"11qb0","NRc2","7ch6",7,"F",7
"11bc5","NRb4","7tu1",7,"F",7
"11lb3","NRb4","5et6",7,"F",7
"11dw0","NRb4","8ip6",7,"F",7
"11lu3","NRc2","3im7",7,"F",7
"NRg3","RFv9","RMy8",8,"M",1
"NRz7","RFz9","RMe6",6,"M",1
