"id","father","mother","age","sexe","career"
"20ju8","NRg3","18um9",0,"F",0
"20hh5","NRz7","13pb1",0,"F",0
"20cm1","NRg3","13dk1",0,"F",0
"20gl2","NRg3","12ka8",0,"F",0
"20bp4","NRg3","13hd0",0,"F",0
"19tm1","NRg3","17yj1",1,"F",1
"19gi6","NRz7","11lu3",1,"F",1
"19eo5","NRg3","11bc5",1,"F",1
"19kr0","NRz7","12tc7",1,"F",1
"19nw2","NRz7","17zq0",1,"F",1
"18wo1","NRz7","11qb0",2,"F",2
"18jy8","NRg3","11dw0",2,"F",2
"18um9","NRg3","11lu3",2,"F",2
"17yj1","NRt8","12tc7",3,"F",3
"17ve6","NRt8","9rl1",3,"F",3
"17wg6","NRl3","11bc5",3,"F",3
"17zq0","NRt8","14sn2",3,"F",3
"16my5","NRt8","10fp1",4,"F",4
"16kl6","NRt8","14kv3",4,"F",4
"16qr3","NRl3","11dw0",4,"F",4
"16ky3","NRl3","14sn2",4,"F",4
"16up8","NRt8","13hd0",4,"F",4
"15cy0","NRt8","7ch6",5,"F",5
"15sr3","NRl3","7wc1",5,"F",5
"15zm3","NRt8","7wj0",5,"F",5
"15ej0","NRl3","9lm9",5,"F",5
"15uh9","NRl3","13hd0",5,"F",5
"15hi1","NRl3","13pb1",5,"F",5
"14sy1","NRl3","9rl1",6,"F",6
"14ft1","NRt8","12yg2",6,"F",6
"14sn2","NRl3","8hg0",6,"F",6
"14kv3","NRl3","11bc5",6,"F",6
"13hd0","NRb4","9lm9",7,"F",7
"13tj8","NRb4","9rl1",7,"F",7
"13fz2","NRb4","5az8",7,"F",7
"13dk3","NRc2","10tn9",7,"F",7
"13pb1","NRb4","5se9",7,"F",7
"13uv8","NRb4","11qb0",7,"F",7
"13dk1","NRc2","6or3",7,"F",7
"13jq6","NRb4","11bc5",7,"F",7
"NRg3","RFv9","RMy8",10,"M",3
"NRz7","RFz9","RMe6",8,"M",3
