"id","father","mother","age","sexe","career"
"19tm1","NRg3","17yj1",0,"F",0
"19gi6","NRz7","11lu3",0,"F",0
"19eo5","NRg3","11bc5",0,"F",0
"19kr0","NRz7","12tc7",0,"F",0
"19nw2","NRz7","17zq0",0,"F",0
"18wo1","NRz7","11qb0",1,"F",1
"18jy8","NRg3","11dw0",1,"F",1
"18um9","NRg3","11lu3",1,"F",1
"17yj1","NRt8","12tc7",2,"F",2
"17ve6","NRt8","9rl1",2,"F",2
"17wg6","NRl3","11bc5",2,"F",2
"17zq0","NRt8","14sn2",2,"F",2
"16my5","NRt8","10fp1",3,"F",3
"16kl6","NRt8","14kv3",3,"F",3
"16qr3","NRl3","11dw0",3,"F",3
"16ky3","NRl3","14sn2",3,"F",3
"16up8","NRt8","13hd0",3,"F",3
"15cy0","NRt8","7ch6",4,"F",4
"15sr3","NRl3","7wc1",4,"F",4
"15zm3","NRt8","7wj0",4,"F",4
"15ej0","NRl3","9lm9",4,"F",4
"15uh9","NRl3","13hd0",4,"F",4
"15hi1","NRl3","13pb1",4,"F",4
"14sy1","NRl3","9rl1",5,"F",5
"14ft1","NRt8","12yg2",5,"F",5
"14sn2","NRl3","8hg0",5,"F",5
"14kv3","NRl3","11bc5",5,"F",5
"13hd0","NRb4","9lm9",6,"F",6
"13tj8","NRb4","9rl1",6,"F",6
"13fz2","NRb4","5az8",6,"F",6
"13dk3","NRc2","10tn9",6,"F",6
"13pb1","NRb4","5se9",6,"F",6
"13uv8","NRb4","11qb0",6,"F",6
"13dk1","NRc2","6or3",6,"F",6
"13jq6","NRb4","11bc5",6,"F",6
"12ka8","NRb4","8ip6",7,"F",7
"12tc7","NRb4","5dy0",7,"F",7
"12hr6","NRc2","7wc1",7,"F",7
"12kx9","NRc2","10fp1",7,"F",7
"12yg2","NRc2","4ti4",7,"F",7
"NRg3","RFv9","RMy8",9,"M",2
"NRz7","RFz9","RMe6",7,"M",2
